split,mode,species,source_name,sample_bytes,sample_bases,theoretical_bits_per_base,arithmetic_bits_per_base,arithmetic_coding_mode,arithmetic_merge_size,arithmetic_frequency_total,arithmetic_vocab_size,arithmetic_target_uniform_mass,arithmetic_effective_uniform_mass,emitted_arithmetic_symbol_count,core_model_theoretical_bits,tail_base_count,tail_side_info_bits,gpu_prefix_aggregate_seconds,cpu_small_alphabet_quantize_seconds,data_transfer_seconds,arithmetic_encode_seconds,compression_process_seconds,ascii_bytes,two_bit_pack_bytes,gzip_bytes,bz2_bytes,lzma_bytes,arithmetic_vs_2bit_ratio,arithmetic_bytes_ratio_vs_ascii,arithmetic_vs_gzip_ratio
train,windows_nonoverlap,EnIn,EnIn,60000,60000,1.9112423421223959,1.9117333333333333,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.22031820399934077,0.0025450120001551113,0.3770202830000926,0.43632120200072677,60000,15000,17354,16196,16260,0.9558666666666666,0.23896666666666666,0.826207214475049
train,windows_nonoverlap,PlFa,PlFa,60000,60000,1.8562157470703124,1.8568,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.22406954399866663,0.0025999040008173324,0.3777233359996899,0.438014777000717,60000,15000,16387,15862,15196,0.9284,0.2321,0.8498199792518459
train,windows_nonoverlap,HePy,HePy,60000,60000,1.9415592895507812,1.942,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.22122390099775657,0.002542948001973855,0.3775768920004339,0.4369364880021749,60000,15000,17149,16132,16072,0.971,0.24275,0.8493206600967986
train,windows_nonoverlap,AeCa,AeCa,60000,60000,1.9778296630859376,1.9784,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.22110997600157134,0.0026711070013334393,0.3790627479993418,0.43886481299978186,60000,15000,17801,16386,16700,0.9892,0.2473,0.8335486770406157
train,windows_nonoverlap,HaHi,HaHi,60000,60000,1.8751346394856772,1.8757333333333333,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.2233724580009948,0.002716616001634975,0.3762357490004433,0.4371210550025353,60000,15000,17222,15955,16148,0.9378666666666666,0.23446666666666666,0.8168621530600395
train,windows_nonoverlap,AnCa,AnCa,60000,60000,1.9134939575195313,1.914,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.21937976100070955,0.00270286300292355,0.3735022620003292,0.4342164510026123,60000,15000,17422,16298,16268,0.957,0.23925,0.8239582137527265
train,windows_nonoverlap,WaMe,WaMe,60000,60000,1.9569573323567708,1.9574666666666667,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.21962284900291706,0.0027058550012952765,0.37566716899982566,0.4350949090012364,60000,15000,17805,16375,16700,0.9787333333333333,0.24468333333333334,0.8245436675091267
val,windows_nonoverlap,OrSa,OrSa,60000,60000,1.9075135091145834,1.908,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.22061651200147026,0.002623231999677955,0.3741112500001691,0.4334908180007915,60000,15000,17596,16309,16336,0.954,0.2385,0.8132530120481928
val,windows_nonoverlap,HoSa,HoSa,60000,60000,1.4921203572591146,1.4928,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.22139764599978662,0.0027188460016986937,0.36095981499966,0.42076624800120044,60000,15000,17087,16021,15896,0.7464,0.1866,0.6552349739568093
val,windows_nonoverlap,DaRe,DaRe,60000,60000,1.4974701822916667,1.4981333333333333,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.2241377900036241,0.002576093999778095,0.3642331080009171,0.4232714079998914,60000,15000,15684,15210,14336,0.7490666666666667,0.18726666666666666,0.7163988778372864
val,windows_nonoverlap,ScPo,ScPo,60000,60000,1.9516610107421875,1.9522666666666666,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.21942816699993273,0.0024838879980961792,0.3742845260003378,0.4345477419992676,60000,15000,17790,16417,16704,0.9761333333333333,0.24403333333333332,0.8230466554243957
val,windows_nonoverlap,EsCo,EsCo,46416,46416,1.9568842059782725,1.9574284729403655,model_symbol,3,32768,127,0.01,0.003875732421875,15473,,,,0.0,0.17053288900297048,0.0021136959994692006,0.2895648350004194,0.3492112220001218,46416,11604,13910,12696,12976,0.9787142364701827,0.24467855911754569,0.8164629762760603
val,windows_nonoverlap,YeMi,YeMi,736,735,1.9524580144557824,1.926530612244898,model_symbol,3,32768,127,0.01,0.003875732421875,246,,,,0.0,0.002899021000303037,0.00015245499980665045,0.004991298000277311,0.03441901900077937,736,184,273,260,348,0.963265306122449,0.24048913043478262,0.6483516483516484
val,windows_nonoverlap,BuEb,BuEb,189,189,2.1098713546833663,1.947089947089947,model_symbol,3,32768,127,0.01,0.003875732421875,64,,,,0.0,0.0008509769995725947,0.0001775660002749646,0.0017035629998645163,0.029872605000491603,189,48,99,99,156,0.9735449735449735,0.24338624338624337,0.46464646464646464
val,windows_nonoverlap,AgPh,AgPh,439,438,2.0896425290739153,2.045662100456621,model_symbol,3,32768,127,0.01,0.003875732421875,147,,,,0.0,0.0017335149996142718,0.00012193400016258238,0.00311065799996868,0.030474434000097972,439,110,183,174,256,1.0228310502283104,0.255125284738041,0.6120218579234973
val,windows_nonoverlap,GaGa,GaGa,60000,60000,1.8844590372721355,1.8850666666666667,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.22191236299931916,0.002745712999967509,0.37684734699996625,0.4368058909994943,60000,15000,17333,16158,16252,0.9425333333333333,0.23563333333333333,0.8156695321063867
val,windows_nonoverlap,DrMe,DrMe,60000,60000,1.9137439778645833,1.9142666666666666,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.23995106299844338,0.0028639920010391506,0.4135010069994678,0.47559254199950374,60000,15000,17619,16361,16412,0.9571333333333333,0.23928333333333332,0.8148589590782678
val,windows_nonoverlap,EnIn,EnIn,60000,60000,1.9234316691080728,1.924,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.22228732500207116,0.0025718800015965826,0.3788908710002943,0.43878205500095646,60000,15000,17512,16307,16388,0.962,0.2405,0.8240063956144358
val,windows_nonoverlap,PlFa,PlFa,60000,60000,1.8457805216471355,1.8462666666666667,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.22101811300126428,0.002715386001909792,0.37483877199974813,0.4345580120025261,60000,15000,16905,16001,15844,0.9231333333333334,0.23078333333333334,0.8191067731440402
val,windows_nonoverlap,HePy,HePy,16678,16677,1.9246657014057533,1.924087066019068,model_symbol,3,32768,127,0.01,0.003875732421875,5560,,,,0.0,0.06158060800044041,0.0008637669998279307,0.10234229900015634,0.1316037550004694,16678,4170,4816,4535,4564,0.962043533009534,0.24049646240556422,0.8328488372093024
val,windows_nonoverlap,AeCa,AeCa,15910,15909,1.9207318712580144,1.920422402413728,model_symbol,3,32768,127,0.01,0.003875732421875,5304,,,,0.0,0.058851534001405525,0.0008057780005401582,0.09797591000005923,0.127394173000539,15910,3978,4709,4290,4488,0.960211201206864,0.24003771213073538,0.811000212359312
val,windows_nonoverlap,HaHi,HaHi,38900,38898,1.9153960784656345,1.9155740655046531,model_symbol,3,32768,127,0.01,0.003875732421875,12967,,,,0.0,0.14518520299952797,0.0018880180004998692,0.24459031999958825,0.3038863850006237,38900,9725,11490,10487,10688,0.9577870327523266,0.2394344473007712,0.8106179286335944
val,windows_nonoverlap,AnCa,AnCa,60000,60000,1.9075187662760418,1.908,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.22131760500087694,0.00275022899677424,0.3770802730014111,0.43813295799918706,60000,15000,17378,16231,16240,0.954,0.2385,0.8234549430314191
val,windows_nonoverlap,WaMe,WaMe,60000,60000,1.9700476725260416,1.9705333333333332,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.22266329700141796,0.0028817609991165227,0.38027014400086045,0.4405226710005081,60000,15000,17877,16396,16804,0.9852666666666666,0.24631666666666666,0.826704704368742
test,windows_nonoverlap,OrSa,OrSa,60000,60000,1.9211651529947917,1.9217333333333333,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.23849704500025837,0.003037815997231519,0.41180053199877875,0.4761923289970582,60000,15000,17100,16363,15992,0.9608666666666666,0.24021666666666666,0.8428654970760234
test,windows_nonoverlap,HoSa,HoSa,60000,60000,1.5455150349934896,1.5461333333333334,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.2549119379982585,0.0029063009960736963,0.422494289999122,0.4857450699964829,60000,15000,16724,15628,15348,0.7730666666666667,0.19326666666666667,0.6933747907199235
test,windows_nonoverlap,DaRe,DaRe,60000,60000,1.480426261393229,1.4810666666666668,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.23852510599954257,0.0028801700009353226,0.39075305400001525,0.4537902280007984,60000,15000,15727,14970,14456,0.7405333333333334,0.18513333333333334,0.7063012653398614
test,windows_nonoverlap,ScPo,ScPo,60000,60000,1.955456290690104,1.9558666666666666,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.22002138999960152,0.0027482189998409012,0.37669740000001184,0.4365911890008647,60000,15000,17858,16454,16740,0.9779333333333333,0.24448333333333333,0.8214245716205623
test,windows_nonoverlap,EsCo,EsCo,46418,46416,1.9675943466023469,1.9681144432954154,model_symbol,3,32768,127,0.01,0.003875732421875,15473,,,,0.0,0.16992708599900652,0.002160740001272643,0.2904021889999058,0.34797924300164595,46418,11605,13797,12582,12860,0.9840572216477077,0.24600370545908914,0.8276436906573893
test,windows_nonoverlap,YeMi,YeMi,738,738,1.8904026930894309,1.8644986449864498,model_symbol,3,32768,127,0.01,0.003875732421875,247,,,,0.0,0.002944292999927711,0.0001553249994685757,0.004943405999256356,0.0324550579980496,738,185,226,220,288,0.9322493224932249,0.23306233062330622,0.7610619469026548
test,windows_nonoverlap,BuEb,BuEb,190,189,2.1396087162078374,2.0317460317460316,model_symbol,3,32768,127,0.01,0.003875732421875,64,,,,0.0,0.000801956000032078,0.00011228299990762025,0.0016166209998118575,0.028493800999058294,190,48,101,105,164,1.0158730158730158,0.25263157894736843,0.4752475247524752
test,windows_nonoverlap,AgPh,AgPh,441,441,2.0704185157135773,2.0317460317460316,model_symbol,3,32768,127,0.01,0.003875732421875,148,,,,0.0,0.0017580260000613634,0.00010338300126022659,0.003138019000289205,0.030167144002007262,441,111,185,174,260,1.0158730158730158,0.25396825396825395,0.6054054054054054
test,windows_nonoverlap,GaGa,GaGa,60000,60000,1.884184228515625,1.8848,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.21916764299930946,0.002676540001630201,0.3749561850008831,0.4329395860022487,60000,15000,17306,16061,16268,0.9424,0.2356,0.8168265341500057
test,windows_nonoverlap,DrMe,DrMe,60000,60000,1.9226930867513021,1.9232,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.2208888540008047,0.0026771249995363178,0.3813094260003709,0.4392040869988705,60000,15000,17554,16463,16420,0.9616,0.2404,0.8216930614105047
test,windows_nonoverlap,EnIn,EnIn,60000,60000,1.930554825846354,1.9310666666666667,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.222063827999591,0.002768879999166529,0.3781577660001858,0.4369178870001633,60000,15000,17570,16345,16472,0.9655333333333334,0.24138333333333334,0.8243027888446215
test,windows_nonoverlap,PlFa,PlFa,60000,60000,1.8450047322591145,1.8456,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.22355319400048757,0.0027328979995218106,0.3778467759993873,0.43745530399883137,60000,15000,16853,15952,15848,0.9228,0.2307,0.8213374473387527
test,windows_nonoverlap,HePy,HePy,16679,16677,1.9490397106137944,1.948072195238952,model_symbol,3,32768,127,0.01,0.003875732421875,5560,,,,0.0,0.0609477190000689,0.000782393001827586,0.10187956399931863,0.1305862210019768,16679,4170,4930,4567,4640,0.974036097619476,0.24347982492955214,0.8237322515212981
test,windows_nonoverlap,AeCa,AeCa,15911,15909,1.9267852512728645,1.9264567226098435,model_symbol,3,32768,127,0.01,0.003875732421875,5304,,,,0.0,0.05897536400061654,0.0008055559992499184,0.09833514199999627,0.1271025229980296,15911,3978,4760,4339,4528,0.9632283613049217,0.24077682106718623,0.8048319327731093
test,windows_nonoverlap,HaHi,HaHi,38901,38901,1.9773343787555269,1.9775327112413563,model_symbol,3,32768,127,0.01,0.003875732421875,12968,,,,0.0,0.1422431510000024,0.0016864219987837714,0.24148760000025504,0.29904862999865145,38901,9726,11780,10606,11004,0.9887663556206782,0.24719158890516954,0.8162988115449915
test,windows_nonoverlap,AnCa,AnCa,60000,60000,1.9022502115885416,1.9028,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.2220959070027675,0.0026695869992181542,0.3799230410004384,0.4387866050001321,60000,15000,17295,16171,16124,0.9514,0.23785,0.8251517779705118
test,windows_nonoverlap,WaMe,WaMe,60000,60000,1.9715997884114584,1.9721333333333333,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.21802817699972366,0.0026979049998772098,0.3735688400001891,0.432489814001201,60000,15000,17525,16433,16384,0.9860666666666666,0.24651666666666666,0.8439942938659059
